,Random_drop_index,Datetime,Tweet Id,Text,Username,Humour
223,1581,2016-01-28 08:32:41+00:00,6.926263340113592e+17,సర్ధార్ లో చిరు సందడి https://t.co/GUokpviUc6 #MegaStar #PowerStar #ShootingSet #Fun #RarePhotos  #Entertainment https://t.co/GZhHh9Cf1h,ntdailyonline,0
224,56,2022-02-17 09:37:53+00:00,1.494244702920446e+18,Shankar: రామ్ చరణ్ పై ప్రశంసల వర్షం కురిపిస్తున్న శంకర్https://t.co/pIroDQawzU#Shankar #RamCharan #RRRMovie #Tollywood #news #tvnews #onlinenews #hmtvnews #todaynews #todaylivenews #livenews #latestnews #breakingnews #hmtvlivenews,hmtvnewslive,0
225,1180,2018-06-16 11:21:18+00:00,1.007946213948158e+18,"అమ్మాయి, నీకు టైపింగ్ వచ్చా..?! https://t.co/BNZ5H3Pm23#funny #conversation #woman",raju12365546,0
226,68,2022-02-17 06:39:06+00:00,1.4941997106637207e+18,బడ్జెట్ ధరలో వాయిస్ వోచర్‌ల కోసం చూస్తున్నారా? వీటి మీద ఓ లుక్ వేయండి....  #news #technology #telecom #bsnl #prepaid #న్యూస్ #టెక్నాలజీ #టెలికాం https://t.co/OoQCrQAxrQ,GizbotTelugu,0
227,269,2021-04-06 08:16:38+00:00,1.3793473028258816e+18,"ఖమ్మం జిల్లా;-తిరుమలాయపాలెం మండలం పిండిప్రోలు శివారు లో తిరుమలాయపాలెం పోలీస్ స్టేషన్ వాహనం బోల్తా,ఎస్ ఐ రఘు తో పాటు డ్రైవర్ గోపి కి గాయాలు#indiaheraldcards#SatireView More :https://t.co/v62c93cOgw https://t.co/dbI2sZnFBg",realindiaherald,0
228,477,2020-11-11 13:45:44+00:00,1.3265214937825567e+18,కేసీయార్ కు భయపడి దుబ్బాక ఉపఎన్నికలకు పవన్ దూరంగా ఉండిపోయాడా ?#indiaheraldcards#SatireView More :https://t.co/v62c93cOgw https://t.co/CglXJAOaxE,realindiaherald,0
229,815,2022-02-06 04:33:35+00:00,1.4901818562976522e+18,BIG BREAKING: ప్రముఖ గాయని లతా మంగేష్కర్‌ కన్నుమూత..! #news #dailyhunt https://t.co/DaVuVsbfdM,DH_Telugu,0
230,958,2022-02-04 04:56:20+00:00,1.4894628053422203e+18,KTR: కేంద్ర బడ్జెట్‌లో తెలంగాణకు నయాపైసా సాయం లేదుhttps://t.co/2vk2eveke2#Telangana #Siricilla #KTR #news #hmtvnews #hmtvlivenews #topnews #trendingnews #breakingnews #onlinenews #topnews,hmtvnewslive,0
231,634,2022-02-08 15:05:00+00:00,1.4910655329755095e+18,హిందువుల మనోభావాలు దెబ్బతీసిన సరయు అరెస్ట్ https://t.co/qkbCmK6TgT #BigBoss #fame #Hindu #sentiments #Sarayu #videoproduction #NEWS #NEWS_STORY,NijamToday,0
232,1,2021-11-24 12:11:28+00:00,1.4634803864454636e+18,"మా వ్హాట్సాప్ గ్రూప్ లో జాయిన్ అవ్వండిhttps://t.co/EbHiLXFtCS.తెలుగు కథలు, సూక్తులు, కవితలు, జోక్స్, మరెన్నో ఆసక్తి కరమైన విషియాల కోసం ఇప్పుడే ఈ గ్రూప్ లో జాయిన్ అవ్వండి.#telugustories #telugujokes #teluguquotes #telugupoetry https://t.co/5Y01j23uIP",vaishali_oo,0
233,280,2021-04-01 07:43:15+00:00,1.377526962214736e+18,అమరావతిపరిషత్ ఎన్నికల నిర్వహణకి సిద్దమవుతోన్న ఎస్ఈసీ.ఎస్ఈసీ నీలం సాహ్నీతో సీఎస్ ఆదిత్య నాధ్ దాస్ భేటీ.పరిషత్ ఎన్నికల నిర్వహణపై ఎస్ఈసీ-సీఎస్ మధ్య చర్చ.#indiaheraldcards#SatireView More :https://t.co/v62c93cOgw https://t.co/AKCzY55c6B,realindiaherald,0
234,1160,2018-06-30 11:55:03+00:00,1.013028137859502e+18,మనసు ఆపుకోలేక https://t.co/ip1WptMp9q#socialbuzz   #funny   #telugu  #joke  #rainyseason,raju12365546,0
235,1433,2017-02-01 07:52:57+00:00,8.266998465265132e+17,డ్రైవర్‌కు జాలి అనేదే లేదంటారా?#Humour #Jokes #Driver #conductorhttps://t.co/r8ywt2JLav https://t.co/PgOmuqEFYE,WebduniaTelugu,0
236,282,2021-03-30 13:28:18+00:00,1.3768890183951565e+18,గెలవకుండానే పనబాక మొత్తానికి ఒక రికార్డు సృష్టించారట#indiaheraldcards#SatireView More :https://t.co/v62c93cOgw https://t.co/2zCqCbAkbF,realindiaherald,0
237,1262,2018-01-15 03:11:25+00:00,9.527399721797919e+17,అందరికి మకర సంక్రాంతి శుభాకాంక్షలు..... ❤❤ #kites #fun #bikeride #longdrive #chitchats #food #bro #alludu –... https://t.co/cNMYP6z1xz,RajasekharDodda,0
238,533,2022-02-10 09:22:39+00:00,1.491704153386619e+18,ప్రధాని మోడీపై టీఆర్ఎస్ ప్రివిలేజ్ మోషన్https://t.co/D2Dxm9jf57#Narendramodi #TRS #Privilegemotion #Telanagana #news #hmtvnews #tvnews #todaynews #todaynewslive #livenews #todaynews #todaylivenews,hmtvnewslive,0
239,109,2022-02-16 12:16:00+00:00,1.4939221041565164e+18,Jagadish Reddy: రేవంత్ కామెంట్స్‌పై మంత్రి జగదీశ్ రెడ్డి కౌంటర్https://t.co/QR0mxCGBjq#JagadishReddy #RevanthReddy #BJP #RahulGandhi #KCR #hmtvnews #hmtvlivenews #todaynews #todaylivenews #latestnews #livenews #news #tvnews,hmtvnewslive,0
240,102,2022-02-16 14:19:53+00:00,1.4939532811772887e+18,https://t.co/rPQ4sGxLFBఎమ్మెల్యే రోజాకు ఘోర అవమానం..చంద్రబాబుకు కట్టలు తెంచుకున్న కోపం..అధికారులకు సీఎం జగన్ గట్టి క్లాస్..#news #Newspaper #AndhraPradesh #Dishadaily https://t.co/wUbVEWZruO,dishatelugu,0
241,124,2022-02-16 09:28:23+00:00,1.493879922481582e+18,గౌతమ్ సవాంగ్ నీకు తగిన శాస్తి జరిగింది అంటున్న సీపీఐ నారాయణ#Andhrapradhesh #CPI #news #todaynews https://t.co/wpm6OOlq1G,MahaaOfficial,0
242,371,2022-02-13 04:19:35+00:00,1.4927150485438177e+18,BREAKING: భారతీయులకు గుడ్ న్యూస్.. 50 వేల దిగువకు కొత్త కేసులు..! #news #dailyhunt https://t.co/vKmXC5xdkv,DH_Telugu,0
243,45,2022-02-17 11:00:17+00:00,1.494265437869146e+18,BREAKING: ఏపీ థియేటర్లలో 100% ఆక్యుపెన్సీకి జగన్ గ్రీన్ సిగ్నల్..!! #news #dailyhunt https://t.co/hIKGda4KQ8,DH_Telugu,0
244,210,2021-05-16 13:31:34+00:00,1.3939220708624343e+18,జగన్ అరెస్టయితే కానీ తాను ఆంధ్రాలోకి అడుగుపెట్టేది లేదని భీషన ప్రతిజ్ఞచేశారు#indiaheraldcards#SatireView More :https://t.co/v62c93cOgw https://t.co/hTaGUnXwnS,realindiaherald,0
245,362,2021-01-20 15:51:54+00:00,1.3519203941024686e+18,హాస్య బ్రహ్మ శంకర్ నారాయణ గారితో సరదా సరదా ముచ్చట్లు#comedy #standupcomedy https://t.co/zqQKO7DpmY,DDYadagiri,0
246,1567,2016-05-26 10:19:11+00:00,7.357772939733893e+17,నా దేశం మారుతోంది అంటున్న ప్రధానిhttps://t.co/YR7H3OpVSu #comedy,Kalpanapriyap,0
247,82,2022-02-17 04:08:45+00:00,1.494161872953946e+18,GOOD NEWS: దేశంలో పెరుగుతున్న రికవరీ రేటు.. తగ్గుతున్న కరోనా పాజిటివ్ రేటు..! #news #dailyhunt https://t.co/OszPKkyR5g,DH_Telugu,0
248,1269,2018-01-02 09:32:47+00:00,9.481249059205202e+17,3 వ ఫొటోలో ఉన్న వ్యక్తికి సెల్యూట్..!#Funny: 😛 😛 😛 https://t.co/c5fcFTShba,fbtelugupeople,0
249,1605,2015-06-10 06:42:11+00:00,6.085245428358472e+17,పుస్తకంలో దాక్కున్నానోచ్..!http://t.co/SEZ2793Ysr#funnypics #funny http://t.co/ywy3edQwEa,teluguinnews,0
250,873,2022-02-05 08:30:10+00:00,1.4898790072941527e+18,Pawan Kalyan: సరికొత్త లుక్తో షాకిస్తున్న పవన్ కళ్యాణ్https://t.co/y1TRlCJCAS#PawanKalyan #nidhiagerwal #KrishJagarlamudi #Samuthirakani #HariHaraVeeraMalluMovie#news #hmtvnews #tendingnews #topnews #latestnews #tvnews #onlinenews #hmtvlivenews,hmtvnewslive,0
251,195,2021-05-26 13:24:08+00:00,1.3975440788212326e+18,రెండేళ్ళుగా జగన్ను తిడుతున్నది సరిపోదన్నట్లుగా మళ్ళీ మహానాడు పెట్టి తిట్టడమేనా ?#indiaheraldcards#SatireView More :https://t.co/v62c93upF6 https://t.co/DZ7nt7PRCR,realindiaherald,0
252,364,2022-02-13 07:11:02+00:00,1.4927581965153894e+18,Truecaller: స్మార్ట్‌ ఫోన్లలో ఇక నుంచి ముందుగానే ట్రూ కాలర్‌‌ ఇన్‌స్టాల్‌..?https://t.co/ZWfLbviD2Y#truecaller #truecallerupdates #truecallerinstall #android #smartphones #hmtvnews #hmtvlivenews #todaynews  #latestnews #livenews #news #tvnews,hmtvnewslive,0
253,501,2022-02-11 04:22:03+00:00,1.4919908953692692e+18,హరిద్వార్‌లో మాయావతి ఎన్నికల ప్రచారంhttps://t.co/T8P3ZMnc94#Mayawati #Haridwar #Electioncampaign #Uttarakhand #news #hmtvnews #tvnews #onlinenews #livenews #todaynews #todaylivenews #breakingnews #hmtvlivenews,hmtvnewslive,0
254,46,2022-02-17 10:57:41+00:00,1.494264786246566e+18,మిరపకు ప్రత్యామ్నాయంగా పుచ్చ సాగుhttps://t.co/BQZnOsvy6P#WatermelonCultivation #AgriInfo #hmtvAgri #agrinews #news #hmtvagrinews #hmtv,hmtvnewslive,0
255,1189,2018-06-11 12:33:52+00:00,1.0061525345604648e+18,ఆఫీసులో ఫేస్బుక్ ఓపెన్ చేసి చూస్తుంటే శ్వేత అని ఫ్రెండ్ రిక్వెష్ట్ https://t.co/RKXjIJ6Ijv#satire #erojunews.com #facebook #funny #conversation,raju12365546,0
256,428,2020-12-14 13:32:33+00:00,1.3384769767141212e+18,సర్జికల్ స్ట్రైక్ అని చెప్పి గ్రేటర్ ఎన్నికల్లో దెబ్బతిన్నా బీజేపీ నేతలకు బుద్ధిరాలేదా ?#indiaheraldcards#SatireView More :https://t.co/v62c93cOgw https://t.co/6J4OWAxCZc,realindiaherald,0
257,668,2022-02-08 06:11:21+00:00,1.4909312378121994e+18,మెరుగు పెడ్తామని వచ్చి ఎంత పని చేశారంటే... | Jordar News | hmtvhttps://t.co/zq5gCTKs5g#jordarnews #hmtvjordarnews #hmtv #news,hmtvnewslive,0
258,1177,2018-06-20 09:40:37+00:00,1.0093704260891688e+18,ప్రస్తుత రోజులలో జరుగుతున్న వైద్యం.  https://t.co/PBxvgciYE7#funny #conversation #doctor #patient/ #social #buzz,raju12365546,0
259,1420,2017-02-25 20:09:18+00:00,8.355824645673452e+17,#BittiriSatthi #Comedy ఫుల్ లెంగ్త్ కామెడీ రోల్‌లో… https://t.co/ctYgYUb1JN,ManaTelanganaIN,0
260,475,2022-02-11 08:19:25+00:00,1.4920506286125957e+18,Airtel యూజర్లకు ఇంటర్నెట్ సమస్యలు ! ట్విట్టర్ లో హోరెత్తిన Airtel Down ట్రెండ్.  #news #airtel #internet #న్యూస్ #ఎయిర్టెల్ #ఇంటర్నెట్ https://t.co/1wLsXRYkPZ,oneindiatelugu,0
261,1485,2016-10-18 10:23:31+00:00,7.88324625033814e+17,అనంతలో ఉండి చీపురుపట్టుకుంటా.. అప్పుడే అమ్మాయికి లవలెటర్ రాశా: జేసీ #JCDiwakarReddy #Funny #Commentshttps://t.co/M1nt6qggIE https://t.co/V82p788T3R,WebduniaTelugu,0
262,1222,2018-02-27 18:08:40+00:00,9.685484511170232e+17,KCR ఇది నీ చరిత్ర | #HanumanthRao #Funny #Comments On #CMKCR | #NewsMastihttps://t.co/3lJufCAUHP,newsmasthi129,0
263,653,2022-02-08 09:47:01+00:00,1.4909855124628767e+18,మళ్ళీ పెళ్లి చేసుకోడానికి రెడీ.. సహజీవనం అయినా ఓకే.. #news #dailyhunt https://t.co/sqgGRlVX5B,DH_Telugu,0
264,1501,2016-09-08 05:36:26+00:00,7.737568643539598e+17,ఈనాడు కార్టూన్లు  https://t.co/KnQMOmuQBo  #Eenadu_Cartoons #Funny https://t.co/ccoThd6VOu,eenadulivenews,0
265,582,2022-02-09 13:36:37+00:00,1.4914056806951483e+18,ట్రేండింగ్ ఇష్యూ: కర్ణాటకలో దుమారం రేపుతున్న హిజాబ్‌ వివాదం.. అసలు ఏం జరిగిందంటే.. #news #dailyhunt https://t.co/YVIxNbQOoz,DH_Telugu,0
266,1428,2017-02-10 12:04:12+00:00,8.300245670495763e+17,https://t.co/XGQxdJl3GU అది రైన్ కోట్ కాదు.. గొడుగు! #Cartoon #Humour #Jokes #TeluguNews #TeluguJokes https://t.co/fVVT4OJhBc,SamayamTelugu,0
267,945,2019-09-02 12:12:17+00:00,1.1684968695231488e+18,చవితి చంద్రుడు ని రోజంతా చూస్తారుమధ్యలో వినాయక వ్రత కల్ప కథను వినండి#humour https://t.co/j5OUOIqB5y,RAAJ_GunturianN,0
268,1271,2017-12-30 10:26:48+00:00,9.47051337371484e+17,హైదరాబాద్ లో కూరగాయలమ్ముకునే ఈ 14 మందిని చూస్తే నవ్వాపుకోలేరు..! 6 వ ది అస్సలు మిస్ అవ్వద్దు!#Funny: 😛 😛 😛 https://t.co/Ba7MEsISjd,fbtelugupeople,0
269,666,2020-05-22 03:32:17+00:00,1.2636740122171023e+18,#ఓపన #కటబ #కనపచద #కవర #చస #మద #రడడ #వరక #షకన#HealthBeautyNew post (రోడ్డు మీద వారికి #కవర్ కనిపించింది ఓపెన్ చేసి చూసి షాకైన కుటుంబం - #Fun #Jio) has been published on Fun Jio - https://t.co/iAeblNmxPO ...,narahari24,0
270,398,2022-02-12 11:52:15+00:00,1.4924665765742797e+18,"Tecno Spark నుంచి మరో కొత్త స్మార్ట్ ఫోన్..! ధర, ఫీచర్లు చూడండి. #news #smartphones #న్యూస్ #స్మార్ట్ఫోన్స్ https://t.co/eRTlwNoheW",oneindiatelugu,0
271,65,2021-12-10 10:47:11+00:00,1.4692573801059164e+18,"జబర్దస్త్ షో కి మరొక కమెడియన్ గుడ్ బై..?బుల్లితెరపై కామెడీ షో లలో ఎక్స్ ట్రా జబర్దస్త్, జబర్దస్త్ కు చాలా క్రేజీ ఉంది. ఎక్కడో దూరంగా ఉన్#chammakchandra #Jabardasth #sunday #Comedyhttps://t.co/uT8dLKRHfM",realindiaherald,0
272,441,2020-12-04 14:21:14+00:00,1.334865349007708e+18,గ్రేటర్ నుండి టీడీపీ పూర్తిగా తుడిచిపెట్టుకుపోయినట్లేనా ?#indiaheraldcards#SatireView More :https://t.co/v62c93cOgw https://t.co/uid0zbsBMJ,realindiaherald,0
273,590,2022-02-09 08:59:34+00:00,1.4913359563638415e+18,SHOCKING: జింకల్లో కరోనా కొత్త వేరియంట్‌.. జంతువుల నుండి మానవులకు వైరస్‌..! #news #dailyhunt https://t.co/F4VXeIXml2,DH_Telugu,0
274,418,2022-02-12 06:41:17+00:00,1.4923883211796193e+18,వామ్మో...6 అడ్గుల జాగలో ఖతర్నాక్ ఇల్లు | Jordar News | hmtv Newshttps://t.co/tXcVPTMEYS#jordarnews #hmtvjordarnews #news #hmtv,hmtvnewslive,0
275,1454,2016-12-02 11:24:33+00:00,8.046474396720865e+17,రతికోసం భర్త.. మన్మథుడి కోసం భార్య..?#Humour #Jokes #Wife #Husband https://t.co/3W2wVfAbB9 https://t.co/DPj8eXsUrT,WebduniaTelugu,0
276,816,2020-04-21 12:33:49+00:00,1.2525762725527347e+18,#అయద #ఇతలన #ఊహచన #దబయ #నచ #నలల #పరణమ #వచచ#EntertainmentNew post (దుబాయ్ నుంచి వ‌చ్చి 2 నెల‌లు అయింది ఇంత‌లోనే ఊహించ‌ని ప‌రిణామం - #Fun #Jio) has been published on Fun Jio - https://t.co/MJf0VZrsHghttps://t.co/V51oxMfqYB% ...,narahari24,0
277,667,2020-05-21 14:16:13+00:00,1.26347367537596e+18,#అతయత #ఎకకడట #కకకద #గడడల #చశడ #తడర #తలల #దరణ #నటల #రప#EntertainmentNew post (తల్లి నోటిలో గుడ్డలు కుక్కింది తండ్రి రేప్ చేశాడు అత్యంత దారుణం ఎక్కడంటే - #Fun #Jio) has been published on Fun Jio - https://t.co/IR7VFm1VPT ...,narahari24,0
278,991,2022-02-03 14:40:00+00:00,1.489247301747069e+18,"Rahul Gandhi: భాజపా, ఆరెస్సెస్‌లు కోరుకొంటున్నట్టు అదెప్పటికీ జరగదు: రాహుల్‌#NatonalNews #RahulGandhi #BJP #RSS #TeluguNews #politics https://t.co/FcV2QiTp5w",eenadulivenews,0
279,571,2022-02-10 01:47:55+00:00,1.4915897185047795e+18,BREAKING: ఆ విద్యార్థులకు గుడ్ న్యూస్..! #news #dailyhunt https://t.co/fEXX5StF6K,DH_Telugu,0
280,1229,2018-02-21 09:10:46+00:00,9.662387595860664e+17,అక్కడ ఎవరిని డ్రాప్ చేసాడో డ్రైవర్.?#Funny: :-P :-P :-P https://t.co/oIqQTPDP1p,fbtelugupeople,0
281,625,2022-02-08 21:29:34+00:00,1.4911623144602624e+18,https://t.co/c6KYAmCZzpతలుపులు మూసి.. విడగొట్టారు. ప్రధాని ఆవేదనఆప్తుడు.. దత్తపుత్రుడు ఎవరు?వేసవిలో ఫ్యాను తిరుగుడు కష్టమే!#news #Newspaper #AndhraPradesh #Dishadaily https://t.co/psTOj0qEYu,dishatelugu,0
282,889,2022-02-05 04:13:24+00:00,1.4898143912354406e+18,Amazonలో టెలివిజన్ స్టోర్ లో స్మార్ట్‌టీవీ కొనుగోలుపై ఉత్తమ ఆఫర్లు.. #news #technology #amazon #న్యూస్ #టెక్నాలజీ #అమెజాన్ https://t.co/UIIJY0dXSX,GizbotTelugu,0
283,1260,2018-01-16 12:39:44+00:00,9.532453853839647e+17,ఈ ఫొటోల్లో ఉండే 26 మంది ఎలా నిద్ర‌పోతున్నారో చూస్తే నవ్వాపుకోలేరు..! 4 వ ది హైలైట్.!#Funny: :-P :-P :-P https://t.co/Vr9BPQPH7v,fbtelugupeople,0
284,133,2022-02-16 07:33:51+00:00,1.4938511028103086e+18,Pawan Kalyan: తమిళ్ డైరెక్టర్ తో చేతులు కలపనున్న పవర్ స్టార్https://t.co/8gFxUKlphu#pawankalyan #Pink #vakeelsaab #tollywood#news #tvnews #onlinenews #hmtvnews #todaynews #todaylivenews #livenews #hmtvlivenews,hmtvnewslive,0
285,597,2022-02-09 07:15:24+00:00,1.4913097443758735e+18,శభాష్ సింధు.. ప్రతిష్టాత్మక అవార్డు రేసులో తెలుగు తేజం..#PVSindhu #sports https://t.co/jXov4HnuFj,News18Telugu,0
286,605,2020-07-21 07:37:39+00:00,1.2854790333297295e+18,"అప్లికేషన్ యొక్క ఉత్తమ సమయం: తెగుళ్ళ రూపాన్ని సమయంలో, గరిష్ట 2 అప్లికేషన్లు @ 7-14 రోజుల విరామం@ichibancrops #రైతు#తమాషా",SreenivasuluKI,0
287,698,2022-02-07 12:06:42+00:00,1.4906582768283976e+18,BSNL వానిటీ నంబర్‌ అంటే ఏమిటి? దీనిని పొందడం ఎలా?  #news #technology #telecom #bsnl #న్యూస్ #టెక్నాలజీ #టెలికాం https://t.co/4rza92XtBN,oneindiatelugu,0
288,791,2022-02-06 10:35:04+00:00,1.490272827123331e+18,మీరు లేకపోతే నేను లేను - ఉద్యోగులతో సీఎం జగన్ కీలక వ్యాఖ్యలు..! #news #dailyhunt https://t.co/CnCd0rc0dF,DH_Telugu,0
289,131,2021-08-05 01:48:46+00:00,1.4230986226824271e+18,Shalini Pandey- Ritika Singh: కారులో షికారుకెళ్తూ ఎంజాయ్ చేస్తున్న క్యూట్ హీరోయిన్స్.. మాములు రచ్చకాదుగా..#arjunreddy #heroine #shalinipandey #and #ritika #singh #funny  #telugu7https://t.co/h7eu2NLxV9,Telugu7dotcom,0
290,803,2020-04-23 19:36:40+00:00,1.253407460796166e+18,#ఎకకడ #కలజఞన #గరరపలల #చపపన #జనమచదట #పరకర #బరహమగర #రడతలల#EntertainmentNew post (బ్రహ్మంగారు చెప్పిన కాలజ్ఞానం ప్రకారం రెండుతలల గొర్రెపిల్ల.. ఎక్కడ జన్మించిందంటే... - #Fun #Jio) has been published on Fun Jio - https://t.co/pjWrEge9flhttps://t.co/eZLNIl9IxO ...,narahari24,0
291,13,2020-10-07 08:02:21+00:00,1.313751505707516e+18,ఎన్నికల ముందు జగనన్న హాస్యం 😂#telugujokes #telugupeople #telugucomedy #adirindishow #JaganReddy #YSJaganMohanReddy #YsJagan #Jagan #Ysrcp #pawankalyan #nagababu #janasena #srimukhi #tdp #chandrababu #naralokesh #ntr #balakrishna https://t.co/bFmdxrYJTY,TdpActivist,0
292,1458,2016-11-24 10:30:12+00:00,8.017346574399775e+17,పెళ్ళికి లుంగీ కట్టుకెళ్తే..?#Humour #Jokes #Marriage #Lungi https://t.co/ffiWRTaGZ9 https://t.co/1zIBryiUU1,WebduniaTelugu,0
293,502,2022-02-11 04:19:52+00:00,1.491990343784747e+18,FLASH: దేశ ప్రజలకు శుభవార్త..  భారీగా తగ్గిన కరోనా కేసులు..! #news #dailyhunt https://t.co/y9gCiwRIbI,DH_Telugu,0
294,365,2022-02-13 06:45:24+00:00,1.4927517455961495e+18,Komatireddy: సీఎం పర్యటనలో అవమానించేలా మాట్లాడారుhttps://t.co/6aTRraIG0Q#KomatireddyVenkatReddy #Bhuvanagiri #KCR #Telangana #hmtvnews #hmtvlivenews #todaynews #todaylivenews #latestnews #livenews #news #tvnews,hmtvnewslive,0
295,1318,2017-10-30 17:06:41+00:00,9.250463102936595e+17,ఆడవాళ్ళూ తప్పుగా అనుకోకండి..!#Funny: :-P :-P :-P https://t.co/BW2sdKtJ4b,fbtelugupeople,0
296,824,2022-02-06 00:35:11+00:00,1.4901218593919468e+18,"పుష్ప క్రేజ్ ను రైల్వే శాఖ కూడా వదల్లేదుగా..!ఒక్కోసారి కొన్ని డ్తెలాగులు, లేదా సినిమాలోని హీరో చేస్తున్న మ్యానరిజమ్ సినిమాకు హైలెట్ అవుతుంది. అంతేకాదు#police #News #Hero #AlluArjun@alluarjun https://t.co/6HZ1KdtwrU",realindiaherald,0
297,254,2021-04-14 13:11:52+00:00,1.3823207022886625e+18,అసలు తిరుపతికి ఏమాత్రం సంబంధం లేని వివేకానంద రెడ్డి హత్య కేసును పట్టుకుని లోకేష్ ఎందుకు ఊగుతున్నట్లో ?#indiaheraldcards#SatireView More :https://t.co/v62c93cOgw https://t.co/sw13KazYAK,realindiaherald,0
298,178,2021-06-09 06:43:17+00:00,1.4025166335458918e+18,"బన్నీ అత్త ఆ టాప్ విలన్ భార్య అని మీకు తెలుసా .. ?మురళీ శర్మ. టాలీవుడ్ లో ప్రత్యేక నటుడు. విలన్ గా కామెడీ విలన్ గా, కమెడియన్ గా, క్యారెక్టర్#Wife #Tollywood #Comedy #Comedianhttps://t.co/7PtnalwKGi",realindiaherald,0
299,116,2022-02-16 11:09:38+00:00,1.4939054061622067e+18,తెలంగాణలో హీటెక్కిన కరెంటు మీటర్ల రాజకీయం.. సీఎం కేసీఆర్‌కు కేంద్రం కౌంటర్‌..!! #news #dailyhunt https://t.co/FSP8kuqOFN,DH_Telugu,0
300,1336,2017-10-05 16:07:44+00:00,9.159717790504467e+17,కోడలు చేసిన మెసేజ్ చూసి అత్తకు మైండ్ బ్లాక్ అయిపొయింది..!#Funny: :-P :-P :-P https://t.co/tQMIJJHiX0,fbtelugupeople,0
301,342,2022-02-13 13:30:29+00:00,1.4928536870349988e+18,IPL 2022 రెండో రోజు వేలంలో హైదరాబాద్‌కు చెందిన 19 ఏళ్ల నంబూరి ఠాకూర్ తిలక్ వర్మ వేలంలోకి రాగా... ముంబై ఇండియన్స్ జట్టు రూ. 1.70 కోట్లకు అతడిని సొంతం చేసుకుంది. #IPL2022 #Cricket #Sportshttps://t.co/bXxvUZrlUW,bbcnewstelugu,0
302,129,2022-02-16 08:07:00+00:00,1.4938594420892099e+18,మీటర్లపై కేసీఆర్ వాఖ్యలు పచ్చి అబద్దాలు https://t.co/ypY8kxBX9Y #electric #meters #KCR #RKSingh #Telugu #news #Telangana #AndhraPradesh  #NewsUpdate  #Newsfile,NijamToday,0
303,100,2022-02-16 15:46:02+00:00,1.4939749621634867e+18,"ఇంజినీరింగ్‌, డిగ్రీ ఫ్రెషర్లకు గుడ్‌న్యూస్‌.. 50 వేలకు పైగా ఉద్యోగాలు..! #news #dailyhunt https://t.co/2AGstCt29e",DH_Telugu,0
304,1280,2017-12-16 06:13:51+00:00,9.419142494748713e+17,Watch కామెడీ స్కూప్ #Telangana #comedy #Telugu https://t.co/BUAm1dBULW,leaderstimetel,0
305,323,2021-02-24 12:42:41+00:00,1.3645563543634e+18,జగన్ను ఏమీ చేయలేక చివరకు శారధా పీఠం స్వామీజీ స్వరూపానందపై చంద్రబాబు బురద చల్లేస్తున్నారా ?#indiaheraldcards#SatireView More :https://t.co/v62c93cOgw https://t.co/x7w43O76VF,realindiaherald,0
306,23,2022-02-01 10:49:13+00:00,1.4884644503951974e+18,పుట్టిన రోజు శుభాకాంక్షలు బ్రహ్మానందం గారు#hbdbrahmanandam#comedy https://t.co/6oqd37coWG,TeluguKoo,0
307,1319,2017-10-30 15:35:18+00:00,9.250233133441923e+17,"లైట్ తీస్కో మామ..తెలుగు కామెడీ షో...ప్రోమో..!!""#LiteTeeskoMama"" #Telugu #Comedy #WebSeries #NewWaveshttps://t.co/2rxKxFHNPX",PattemKrish,0
308,454,2022-02-11 12:32:36+00:00,1.492114344179495e+18,కాజల్ గర్భం పై దారుణ కామెంట్స్.. సమంత సీరియస్.. అసలేంటీ వివాదం ? #news #dailyhunt https://t.co/j8N2XrISmE,DH_Telugu,0
309,834,2022-02-05 15:49:57+00:00,1.4899896820121764e+18,హైదరాబాద్​లో ధోనీ క్రికెట్​ అకాడమీ#MSDhoni #ACADAMY #hyderabad #sports #journalistsai https://t.co/uZ8rRoyaOw,saisatya14,0
310,728,2022-02-07 07:52:40+00:00,1.490594343417434e+18,ట్విట్టర్‌లో వాయిస్ మెసేజ్‌లను పంపడం ఎలా? #news #technology #app #twitter #న్యూస్ #టెక్నాలజీ #యాప్ #ట్విట్టర్‌ https://t.co/NlgkSR7jfw,oneindiatelugu,0
311,26,2022-01-30 10:26:56+00:00,1.4877340653231964e+18,ఇలా చేస్తే ఇంటికి 30మంది వచ్చినా Food Perfectగా సరిపోతుంది!#birthday #celebration #food #funny #love https://t.co/80RjIDlMWH,BobyCarsan,0
312,920,2022-02-04 11:05:00+00:00,1.489555583690629e+18,శశికళకు జైలులో రాజభోగాలపై ఎసిబి చార్జిషీట్ https://t.co/fBy7h7UGCG #AIADMK #Bengaluru #CentralJail #Sasikala #news #Telugu,NijamToday,0
313,520,2020-10-15 13:39:36+00:00,1.3167354787421512e+18,చంద్రబాబు హయాంలో జారీ అయిన జీవోను కోర్టు కొట్టేసినా జగన్ కే షాక్ అని ఎల్లోమీడియా చెబుతోంది#indiaheraldcards#SatireView More :https://t.co/v62c93cOgw https://t.co/Qt3vlQj9BI,realindiaherald,0
314,255,2021-04-13 13:21:16+00:00,1.3819606799559516e+18,తిరుపతి ఉపఎన్నికల ప్రచారం ముగింపు దశలో లోకేష్+చంద్రబాబు పరువు తీసేసిన అచ్చెన్న#indiaheraldcards#SatireView More :https://t.co/v62c93cOgw https://t.co/HGaekrk8ou,realindiaherald,0
